,DATE,RICE,WHEAT,RAW_OIL,REFINED_HYDROCARBONE,PEANUT_PRODUCTS_QTE,PEANUT_PRODUCTS_VALUE,PECHE,PRINCIPAL,INTERETS,IMPOT_REVENU_ET_SOCIETE,IMPOT_EMPLOYEUR_CFCE,TAXE_BIENS_SERVICES,TAXE_COMMERCE_EXTERIEUR,IMPOT_SUR_PROPRIETE_AUTRES_IMP,FOND_SEC_PP_FSIP,RECETTES_NON_FISCALES,MASSE_SALARIALE,FRAIS_HOSPITALISATION,EFFECTIF,OIGNON_LOCAL,OIGNON_IMPORTE,CEREALES_LOCALES_SOUNA,CEREALES_LOCALES_SORGHO,CEREALES_LOCALES_MAIS,RIZ_BRISE_PARFUME_LUXE,RIZ_BRISE_PARFUME_ORDIN,RIZ_BRISE_NON_PARFUME,RIZ_BRISE_INDIEN_ORD,RIZ_BRISE_LOCAL,AERIEN_MVTS_AERONEFS,AERIEN_PASSAGERS_DEPARTS,AERIEN_PASSAGERS_ARRIVEES,AERIEN_PASSAGERS_TRANSIT,AERIEN_FRET_DEPARTS,AERIEN_FRET_ARRIVEES,MARIT_EMBRQMT_MARCHNDIS_DIV,MARIT_EMBRQMT_PHOSPAHTES,MARIT_EMBARQMT_PRODUIS_MER,MARIT_DEBARQMT_MARCHDIS_DIV,MARIT_DEBARQMT_PETROLE_BRUT,MARIT_DEBARQMT_HYDROCARB_RAFF,MARIT_PDUIT_MER_DEBARQUEMENT,MARIT_PDUIT_MER_TRANSBORDEMENT,RECETTES_FISCALES,RECETTES_BUDGETAIRES,RECETTES_BUDGETAIRES_DIFF,Année,Mois,Trimestre,RECETTES_BUDGETAIRES_lag_1,RECETTES_BUDGETAIRES_lag_2,RECETTES_BUDGETAIRES_lag_3,RECETTES_BUDGETAIRES_lag_6,RECETTES_BUDGETAIRES_lag_12,RECETTES_BUDGETAIRES_ma_3,RECETTES_BUDGETAIRES_ma_6,RECETTES_BUDGETAIRES_ma_12,Mois_sin,Mois_cos,Trimestre_sin,Trimestre_cos
145,2021-02-01,78.966752,54.6997,0.0,98.113989,107.92727,51.586815358,20.353,52.5,93.19069265535676,93.735676913,2.61595376,65.87036343185001,21.36,7.812498026,11.8,2.279776845,69.934519092,1.02987999,154018.0,492.70833333333326,593.0555555555555,282.8125,281.25,230.55555555555557,525.0,450.0,327.0833333333333,311.25,336.875,1770.0,48547.0,46024.0,6899.0,1263.199,1828.402,264.13,47.2,20.353,1013.915011,0.0,98.113989,19.164,4.041,203.19449213085005,205.47426897585004,89.58442505010004,2021,2,1,115.88984392575,376.172335636,200.8188121,173.921601777,225.00000000000003,232.51214951253337,209.1133404091,207.23089981401668,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
146,2021-03-01,87.416431,57.68262,128.266698,124.689164,67.457566,32.777756426,23.112,52.5,93.19069265535676,42.888518802,2.9076443,76.45659053940001,17.0,5.879062073,16.639477928,1.586901423,71.925335565,1.749398948,153830.0,432.5,593.75,277.5,283.6363636363636,236.52777777777777,525.0,449.1666666666667,329.5833333333333,312.77777777777777,345.0,1933.0,54935.0,48280.0,8367.0,1857.894,1883.765,439.409,67.0,23.112,1097.214138,128.266698,124.689164,21.553,3.685,161.7712936424,163.3581950654,-42.11607391045004,2021,3,1,205.47426897585004,115.88984392575,376.172335636,172.021302465,176.79999999999998,161.5741026556667,207.66948917583338,206.1107494028,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
147,2021-04-01,109.434845,87.042682,128.299815,117.129356,21.80981,10.307413273,20.34,173.4,145.3836275384127,68.34733587,2.490110547,99.67804037,23.86,8.0,9.0,24.987946815000004,73.03777642,0.979290475,155062.0,339.4230769230769,0.0,280.28846153846155,284.8958333333333,239.20454545454547,502.5,434.61538461538464,329.9679487179487,313.125,348.1060606060606,2003.0,54939.0,46712.0,8497.0,1315.214,2054.067,343.501,81.25,20.34,1406.415829,128.299815,117.129356,20.988,9.389,211.375486787,236.363433602,73.00523853659999,2021,4,2,163.3581950654,205.47426897585004,115.88984392575,184.303479352,216.79,201.73196588108337,216.34614821750003,207.74186886963332,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
148,2021-05-01,74.018664,39.0,0.0,137.982268,2.709,1.898263254,27.481,173.4,145.3836275384127,68.04099629,2.566554878,99.04376861785,26.88,12.529305324,7.521409313,25.103462753,75.304594643,2.008,155353.0,310.9375,0.0,280.2083333333333,285.79545454545456,243.75,487.5,431.25,325.5208333333333,307.40740740740745,343.125,2122.0,61871.0,61036.0,9100.0,1141.29,2047.154,351.739,71.0,27.481,1475.419732,0.0,137.982268,19.563,7.78,216.58203442285,241.68549717585,5.322063573850016,2021,5,2,236.363433602,163.3581950654,205.47426897585004,200.8188121,191.951670967,213.80237528108333,223.1572623968083,211.8863543870375,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
149,2021-06-01,89.110705,70.85853,127.661471,130.760604,0.562,0.45723994,23.23822271022757,173.4,145.3836275384127,108.33520220129,2.6591386455,100.6629361263,27.9,8.658668374,5.218855147,22.265736614,77.589401583,1.021723211,157325.0,315.0,0.0,286.7857142857143,291.15384615384613,253.1818181818182,492.0,433.9285714285714,325.7142857142857,304.6727272727273,350.4166666666667,2015.0,70947.0,77347.0,12968.0,919.84,2401.298,351.739,71.0,23.23822271022757,813.108925,127.661471,130.760604,16.45,5.622623723487823,253.43480049409,275.70053710809003,34.01503993224003,2021,6,2,241.68549717585,236.363433602,163.3581950654,376.172335636,305.4683866276,251.2498226286467,206.41196264215668,209.4057002604117,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
150,2021-07-01,101.161408,80.057938,0.0,137.764795,0.3025,0.313684692,15.452856963065704,232.8,188.3986245101284,48.613231635,2.3947181976,108.981933599,28.47,7.246842474999999,6.913724907,4.433820206,78.4619679515,0.966342827,157600.0,313.46153846153845,0.0,287.0192307692308,283.3333333333333,246.04166666666669,492.5,434.61538461538464,325.5769230769231,311.875,342.6136363636364,2366.0,80100.0,107352.0,13283.0,948.353,2190.121,351.739,71.0,15.452856963065704,1298.368205,0.0,137.764795,12.622,12.666,202.6204508136,207.0542710196,-68.64626608849002,2021,7,3,275.70053710809003,241.68549717585,236.363433602,115.88984392575,167.15909594200002,241.48010176784672,221.60603382446502,212.730298183545,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
151,2021-08-01,102.438304,52.005,127.655274,144.473557,0.247,0.10916412,22.05735989109776,232.8,188.3986245101284,44.564552373,2.658241488,106.91946047025,30.0,8.215916858,6.026316626,9.842566172999998,76.8825229115,1.731792462,158222.0,333.0357142857143,0.0,300.0,291.8269230769231,257.2916666666667,500.0,434.61538461538464,337.0192307692308,314.375,347.72727272727275,2404.0,111321.0,81274.0,13522.0,726.696,1871.892,424.2181987469392,49.94786036036036,22.05735989109776,1401.499372851852,127.655274,144.473557,14.451,9.968,198.38448781525005,208.22705398825,1.172782968649983,2021,8,3,207.0542710196,275.70053710809003,241.68549717585,205.47426897585004,173.921601777,230.32728737198002,222.06483132653167,215.58908586781584,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
152,2021-09-01,59.260609,22.005005,128.138004,171.827858,0.1687,0.15322887,11.877,232.8,188.3986245101284,81.02517565149999,3.33744172,142.94710649655002,33.53,8.999805404,4.041591945,2.855823485,78.386335291,0.983,158311.0,421.5277777777778,461.5384615384616,298.2692307692308,289.5833333333333,275.0,503.33333333333337,436.2179487179487,336.0416666666667,306.1666666666667,350.625,2271.0,95316.0,85925.0,12505.0,659.508,1785.415,408.0747589975513,56.20828828828829,11.877,1402.4826640814815,128.138004,171.827858,15.499,4.63,273.88112121704995,276.7369447020499,68.50989071379993,2021,9,3,208.22705398825,207.0542710196,275.70053710809003,163.3581950654,172.021302465,230.6727565699667,240.96128959930664,224.31538938757,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
153,2021-10-01,81.216412,90.005843,127.88595,136.380111,2.275626,2.642488431,18.012,281.0,254.1367300680629,43.774732947,2.709887923,111.59435160899996,32.24,7.406682133,2.45518187,13.235639402,77.7103049895,1.556969746,159256.0,0.0,437.94642857142856,298.8392857142857,281.42857142857144,249.44444444444449,512.5,441.9642857142857,330.0,308.5,350.0,2370.0,90127.0,91282.0,11969.0,706.039,1918.15,398.1859661693357,55.07657778583953,18.012,1122.130484141025,127.88595,136.380111,16.363,5.652,200.180836482,213.416475884,-63.32046881804993,2021,10,4,276.7369447020499,208.22705398825,207.0542710196,236.363433602,184.303479352,232.79349152476667,237.13679664630664,226.7414724319033,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
154,2021-11-01,106.539203,88.004068,128.05278,158.682446,0.719882983,0.65394,14.71,281.0,254.1367300680629,42.65360253015,2.524877021,113.70713728029996,32.89,9.432643294,2.603285062,6.11277117,75.908397809,0.709935438,159551.0,0.0,438.3928571428572,299.3452380952381,291.34615384615387,271.42857142857144,505.0,444.6428571428572,333.2820512820513,314.58333333333337,345.7291666666667,2317.0,90044.0,91155.0,13160.0,886.496,1939.539,546.2461581480571,70.7696300864623,14.71,1180.7715442145004,128.05278,158.682446,14.823,7.198,203.81154518744995,209.92431635744995,-3.49215952655004,2021,11,4,213.416475884,276.7369447020499,208.22705398825,241.68549717585,200.8188121,233.35924564783332,231.8432665099066,227.50026445335752,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
155,2021-12-01,82.862392,79.005007,0.0,222.842792,0.05,0.0035,14.05,281.0,254.1367300680629,105.264020286,3.4,192.7420106691,36.0,14.7,2.5,130.43,72.843493715,0.0,159906.0,0.0,467.8571428571428,295.8630952380953,292.78846153846155,275.8333333333333,510.0,447.7678571428572,340.0,318.0208333333333,351.6666666666667,2576.0,93389.0,110804.0,16514.0,1403.561,2136.983,538.6771630237548,40.74157808815527,14.05,1163.7001513176506,0.0,222.842792,19.232,4.495,354.6060309551,485.0360309551,275.11171459765,2021,12,4,209.92431635744995,213.416475884,276.7369447020499,275.70053710809003,376.172335636,302.79227439885,266.73251548440834,236.5722390632825,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
156,2022-01-01,142.49643,42.521,0.0,259.236017,30.49168,14.912057092,17.893,89.89,102.99,57.199898089,3.25366181,97.984632849,19.590000000000003,5.5,1.8,11.322208695,76.452285474,1.708389623,160369.0,0.0,469.0476190476191,295.7142857142857,300.8333333333333,272.96875,516.6666666666666,451.9047619047618,331.35714285714283,317.90909090909093,347.90909090909093,2644.0,91319.0,97347.0,16437.0,1266.496,1951.623,423.8223512587181,30.556183566116456,17.893,1057.8133745554835,0.0,259.236017,16.16,3.834,185.328192748,196.650401443,-288.38562951209997,2022,1,1,485.0360309551,209.92431635744995,213.416475884,207.0542710196,115.88984392575,297.2035829185167,264.99853722164164,243.30228552305334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
157,2022-02-01,15.92532,33.879661,0.0,258.794595,52.78453,24.960267607,14.316,89.89,102.99,110.09434176154002,3.2673807997,103.002910425,27.36,7.273955846,2.021331508,12.534294087833333,76.674172158,0.898548384,160883.0,423.7179487179487,488.3928571428572,296.875,324.4791666666667,286.80555555555554,500.0,458.33333333333337,339.3269230769231,321.70454545454544,344.375,2250.0,92052.0,91445.0,13068.0,1258.083,1645.61,364.2854741585211,35.61115714372091,14.316,1130.491334446352,0.0,258.794595,11.948,3.222,253.01992034024,265.5542144280733,68.9038129850733,2022,2,1,196.650401443,485.0360309551,209.92431635744995,208.22705398825,205.47426897585004,315.74688227539116,274.55306396161217,248.30894764407194,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
158,2022-03-01,205.399291,129.297601,0.0,351.605994,48.64646,23.656638418,14.761,89.89,102.99,55.47749704037,3.6042185985,112.345987257,27.76,7.306533504000001,3.446381239,20.923880523,77.660765328,1.16816783,162457.0,346.875,508.33333333333337,297.57142857142856,335.4166666666667,292.77777777777777,500.0,467.8571428571428,335.9107142857143,318.9318181818182,352.1428571428572,2396.0,110442.0,94041.0,12451.0,1721.357,2202.077,581.5697776548519,59.24303543469224,14.761,1369.661959849853,0.0,351.605994,17.353,3.085,209.94061763887,230.86449816187,-34.689716266203305,2022,3,1,265.5542144280733,196.650401443,485.0360309551,276.7369447020499,163.3581950654,231.02303801098114,266.90765620491555,253.9344729021111,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
159,2022-04-01,92.943349,51.130502,0.0,377.76586,27.701414,14.837001607,12.99059968847352,226.935234749131,181.33934608814167,91.6819431610019,2.933773714,113.39940949999998,28.05,8.525598679,3.816183078,3.621266272,77.642685569,0.928638604,162088.0,325.6410256410257,0.0,301.79487179487177,347.9166666666667,299.4791666666667,512.5,473.0769230769231,335.34722222222223,315.30303030303025,341.25,2355.0,98925.0,84486.0,11547.0,1252.866,1840.768,454.6329278513168,71.84323326968276,12.99059968847352,1185.9888896172297,0.0,377.76586,21.28,7.860261872455902,248.40690813200183,252.02817440400185,21.163676242131856,2022,4,2,230.86449816187,265.5542144280733,196.650401443,213.416475884,236.363433602,249.48229566464843,273.3429392915825,255.2398679689446,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
160,2022-05-01,78.310024,81.963878,2e-06,258.55063,3.058112,2.871463508,17.55136037556248,226.935234749131,181.33934608814167,76.6681246385,2.945274207,115.123027542,31.97,7.090274286,51.984198398,8.28258392,106.240197715,1.369535373,162505.0,292.4393315018315,0.0,323.036858974359,374.57070707070704,331.9196428571429,520.8333333333333,468.6594655344656,335.2083333333333,315.49147727272725,359.2261904761905,2411.0,102616.0,93891.0,13928.0,838.284,1616.098,465.5361451917005,62.77993307258431,17.55136037556248,1244.177841000416,2e-06,258.55063,18.883,6.5132428765264585,285.7808990715,294.0634829915,42.03530858749815,2022,5,2,252.02817440400185,230.86449816187,265.5542144280733,209.92431635744995,241.68549717585,258.9853851857907,287.36613373059083,259.60470012024876,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
161,2022-06-01,179.922306,123.4,0.0,327.680298,9.836594,5.458941512,14.841614980342213,226.935234749131,181.33934608814167,144.19488070499,3.04145967501,121.774395661,32.35,8.1,4.6,4.34163067,97.320175567,1.556247432,163335.0,350.37545787545787,0.0,366.81235431235433,407.0631313131313,370.26388888888886,519.9999999999999,479.065934065934,343.8712121212121,326.1090909090909,374.25,2509.0,111676.0,105087.0,13125.0,1134.973,2057.92,465.5361451917005,62.7799330725843,14.841614980342213,685.6707178731626,0.0,327.680298,16.9,4.707135464575288,314.06073604100004,318.402366711,24.338883719500018,2022,6,2,294.0634829915,252.02817440400185,230.86449816187,485.0360309551,275.70053710809003,288.16467470216736,259.5938563565742,263.16318592049123,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
162,2022-07-01,136.205912,33.85059,0.0,286.4804,6.17806,4.069402123,9.869315577700457,317.696178749131,257.7691189431188,87.15,2.78,125.7,32.966,7.3564,3.456,6.334,101.811160916,1.703591689,164426.0,515.769993894994,0.0,383.2238247863248,427.20170454545456,385.7142857142857,520.8333333333333,475.5437271062271,349.2406031468531,331.4826388888889,359.0625,2605.0,115752.0,138067.0,13942.0,819.619,1642.523,465.5361451917005,62.7799330725843,9.869315577700457,1094.8755225950072,0.0,286.4804,14.532,10.603693351424695,259.40840000000003,265.74240000000003,-52.65996671099998,2022,7,3,318.402366711,294.0634829915,252.02817440400185,196.650401443,207.0542710196,292.7360832341667,271.10918944940755,268.05386333552457,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
163,2022-08-01,174.912619,52.43486,0.0,231.516578,0.063,0.07103628,14.087430311201716,317.696178749131,257.7691189431188,64.81913789937,3.2858334286,126.385196836,32.1,6.977,4.052,7.333219370999999,100.858226686,1.457638017,164294.0,641.1931818181818,744.7916666666666,416.7890442890442,460.6565656565657,408.7896825396825,550.0,484.7727272727273,354.7727272727273,338.3712121212121,368.83333333333337,2697.0,139911.0,113693.0,14124.0,819.619,1642.523,561.4643385146849,44.16511733158042,14.087430311201716,1181.8429874965602,0.0,231.516578,11.087,8.344987788331073,237.61916816397,244.95238753497,-20.79001246503003,2022,8,3,265.74240000000003,318.402366711,294.0634829915,265.5542144280733,208.22705398825,276.36571808199005,267.67555163389034,271.1143077977512,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
164,2022-09-01,110.478542,46.220096,128.085196,428.520917,2.418,2.829042598,9.869315577700457,317.696178749131,257.7691189431188,94.21493850786,3.285656485,116.385850554,33.99,7.630964519999999,4.5,50.389205171,101.735677811,0.773230034,164604.0,0.0,668.6126373626373,472.3901098901099,448.8541666666667,415.1785714285714,583.3333333333334,497.1840659340659,367.0254745254746,351.07954545454544,377.08333333333337,2528.0,119630.0,107815.0,12727.0,656.394,1649.259,465.5361451917005,62.7799330725843,9.869315577700457,1094.8755225950072,128.085196,428.520917,12.065,10.603693351424695,260.00741006686,310.39661523786,65.44422770288998,2022,9,3,244.95238753497,265.74240000000003,318.402366711,230.86449816187,276.7369447020499,273.69713425761006,280.9309044798886,273.9192803424021,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
165,2022-10-01,50.673095,89.7499,127.925936,247.324333,1.50346,1.882539398,14.967257067065804,515.842678749131,322.8129793938492,55.128112557,2.952386745,138.826711814,41.09,8.49267771,1.220595324,13.308278511,100.688884744,0.171541445,164387.0,0.0,593.6126373626373,517.1016483516484,483.8068181818181,425.8060515873016,616.6666666666666,502.6785714285714,383.59890109890114,367.4090909090909,383.9285714285714,2444.0,110781.0,111522.0,13316.0,748.144,1802.793,454.2549022519124,61.51590757447857,14.967257067065804,876.0131099718992,127.925936,247.324333,7.785,12.94429261819706,247.71048415,261.018762661,-49.37785257685999,2022,10,4,310.39661523786,244.95238753497,265.74240000000003,252.02817440400185,213.416475884,272.12258847794334,282.429335856055,277.88613757381876,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
166,2022-11-01,184.410372,67.5117,126.219743,324.262493,5.158,2.465843096,12.223426130165334,515.842678749131,322.8129793938492,56.3609195829,3.119293795,133.044352163,35.97,8.680243496,5.51995873,1.8,101.681272705,1.129149575,164883.0,0.0,592.8681318681319,465.467032967033,489.1363636363636,396.80555555555554,616.6666666666666,506.5384615384616,375.7802197802198,354.54545454545456,368.5416666666667,2410.0,110371.0,111822.0,15530.0,659.877,1925.48,623.1635875120334,79.04372781487794,12.223426130165334,921.7924004671016,126.219743,324.262493,19.936,16.484964307463276,242.69476776690004,244.49476776690005,-16.52399489409993,2022,11,4,261.018762661,310.39661523786,244.95238753497,294.0634829915,209.92431635744995,271.9700485552534,274.1678833186217,280.76700852460624,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
167,2022-12-01,115.658606,108.189585,121.678294,296.957654,3.488225,2.415944986,11.674992326908429,515.842678749131,322.8129793938492,88.9,3.280983768,144.9,43.1,10.8,2.1,12.8,99.189650779,0.952128884,165036.0,0.0,760.0892857142858,441.25,475.5681818181818,393.9360119047619,615.625,514.2857142857143,366.6758241758242,340.6818181818182,368.75,2639.0,114265.0,132019.0,15030.0,1477.374,1750.474,614.528795147521,45.50491793180606,11.674992326908429,908.4652837061938,121.678294,296.957654,21.046,10.294514387614257,293.08098376800007,305.8809837680001,61.386216001100024,2022,12,4,244.49476776690005,261.018762661,310.39661523786,318.402366711,485.0360309551,270.46483806530006,272.08098616145503,265.8374212590146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
168,2023-01-01,114.916439,68.559425,133.527108,158.326993,80.69989,45.927916916,14.86837279041797,103.446252488504,128.1189022525672,64.69278920566,3.280983768,89.04676772029853,16.979748115701476,7.804828463,2.595875364,15.543501797833333,106.67144943,0.893611466,167979.0,0.0,730.7142857142858,474.82142857142856,508.4090909090909,397.0758928571429,606.875,506.25,366.0302197802198,339.77272727272725,369.1071428571429,2644.0,121172.0,125678.0,14889.0,1314.066,1989.889,483.5011705594135,34.12868844885455,14.86837279041797,825.8027004083777,133.527108,158.326993,10.103,8.780682572216476,184.40099263666,199.94449443449332,-105.93648933350676,2023,1,1,305.8809837680001,244.49476776690005,261.018762661,265.74240000000003,196.650401443,250.10674865646453,261.11466856720386,266.1119290083057,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
169,2023-02-01,111.902724,58.0,133.08115,284.209403,27.16422,14.359604605,11.89602776882712,103.446252488504,128.1189022525672,124.235055777,3.494375268,99.85866181361,32.906837611124,8.988503813,6.397657479,10.695666042,105.487343727,1.601553521,168912.0,540.1190476190475,701.2099012099013,484.72527472527474,469.9564102564103,386.734126984127,612.5,509.28571428571433,370.6923076923077,340.27272727272725,368.7321428571428,2393.0,115715.0,114897.0,12857.0,1474.859,1835.29,415.5808504443826,39.77466900706012,11.89602776882712,882.5401712909627,133.08115,284.209403,12.736,7.379071269609151,275.881091761734,286.57675780373404,86.63226336924072,2023,2,1,199.94449443449332,305.8809837680001,244.49476776690005,244.95238753497,265.5542144280733,264.1340786687425,268.0520636119979,267.8638076229441,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
170,2023-03-01,107.564227,53.784,128.09031,304.518177,8.698911,4.542883693,12.26580510587155,103.446252488504,128.1189022525672,69.26583087524999,4.022190958,132.95177849299998,33.280592039,8.049296068,2.900697189,21.254515415000004,106.130248329,2.194105888,169612.0,450.0,677.5,483.9285714285714,483.46153846153845,393.6947601010101,613.5416666666666,505.3571428571428,369.5192307692307,341.47727272727275,368.21428571428567,2773.0,130269.0,106746.0,16752.0,2051.875,1996.491,663.4611587213091,66.16949053013016,12.26580510587155,1069.2533979029529,128.09031,304.518177,21.67,7.065311876705223,250.47038562224995,271.72490103724994,-14.851856766484104,2023,3,1,286.57675780373404,199.94449443449332,305.8809837680001,310.39661523786,230.86449816187,252.74871775849246,261.60677791189624,271.26884119589243,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
171,2023-04-01,145.08637,76.155505,0.0,88.912836,2.031,1.351908805,10.794672717784152,256.490248488504,241.994330853449,111.357821028,3.021428671,135.09358810400002,29.840488791,6.604766461,3.633782275,39.689652878,105.895084086,1.781666141,170013.0,429.4642857142857,0.0,478.125,484.2387820512821,409.28819444444446,609.375,507.1428571428572,366.0233516483517,341.70454545454544,375.13392857142856,2534.0,111125.0,100533.0,16468.0,1443.154,1554.809,518.6502130860505,80.2428523219862,10.794672717784152,925.8654232007644,0.0,88.912836,21.186,18.001686081515697,289.55187533,329.241528208,57.51662717075004,2023,4,2,271.72490103724994,286.57675780373404,199.94449443449332,261.018762661,252.02817440400185,295.847729016328,272.9772388363962,277.70328734622564,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
172,2023-05-01,68.414239,135.36056,133.798464,287.63638,0.557,0.43301667,14.584483822882316,256.490248488504,241.994330853449,109.535478109,3.801299592,150.409137102,30.395439987,10.008508182,4.411229871,3.921831025816666,106.16600688,0.99801641,170784.0,530.3571428571429,0.0,477.08791208791206,479.71153846153845,406.4856150793651,600.0,507.2802197802198,365.7772435897436,345.2329545454545,375.2876984126984,2767.0,121703.0,105986.0,16742.0,1081.868,2054.153,531.088722596657,70.11990787521256,14.584483822882316,971.2917662041888,133.798464,287.63638,21.691,14.916723582297596,308.561092843,312.48292386881667,-16.758604339183307,2023,5,2,329.241528208,271.72490103724994,286.57675780373404,244.49476776690005,294.0634829915,304.48311770468894,284.30859818671564,279.2382407526687,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
173,2023-06-01,161.592389,33.000145,133.879558,381.707764,1.521438,2.211625399,12.332792954763308,256.490248488504,241.994330853449,182.588889294,3.600265904,122.523013625,25.851036333,8.866378125,4.100312859,11.806031863,106.988939881,1.548039944,171634.0,692.8571428571428,0.0,475.8928571428571,483.9423076923077,413.6160714285714,598.4375,507.4175824175824,356.7361111111111,343.57323232323233,381.97767857142856,2526.0,111154.0,114046.0,18897.0,974.228,1913.078,531.088722596657,70.11990787521255,12.332792954763308,535.2822568050345,133.879558,381.707764,14.598,12.332792954763308,347.52989613999995,359.33592800299994,46.853004134183266,2023,6,2,312.48292386881667,329.241528208,271.72490103724994,305.8809837680001,318.402366711,333.6867933599389,293.2177555592156,282.6493708603353,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
174,2023-07-01,156.42222,99.009065,0.0,277.456841,7.9e-05,0.135563,8.20100951184986,519.686232488504,353.3360109416475,78.321203246,3.307910925,149.31403011199998,29.644637287,7.711381305,6.042851394,5.050934170000001,107.016356235,0.794,172174.0,866.4835164835165,0.0,504.1266025641026,486.2951631701632,430.46875,598.4375,503.8461538461538,357.13541666666663,345.4166666666667,386.6785714285714,2754.0,130708.0,136628.0,16572.0,819.494,1796.363,531.088722596657,70.11990787521255,8.201009511849865,854.7359911666222,0.0,277.456841,14.892555,27.781897428507577,274.342014269,279.392948439,-79.94297956399993,2023,7,3,359.33592800299994,312.48292386881667,329.241528208,199.94449443449332,265.74240000000003,317.0706001036056,306.4591645599668,283.78691656358535,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
175,2023-08-01,139.401442,78.16302,133.155759,282.563982,0.0,0.0,11.706095429831828,519.686232488504,353.3360109416475,63.200817219,3.30469872,146.32652746399998,34.007181219,9.661736165,6.130605783,31.683679735,106.260679635,0.762210107,172126.0,963.1944444444443,1035.357142857143,518.9285714285713,483.07692307692304,421.5714285714286,592.0,510.0,357.4,346.5777777777778,397.0833333333333,2676.0,140013.0,124312.0,14709.0,907.416,1866.405,640.5246540041528,49.32872347933027,11.706095429831828,922.628843621388,133.155759,282.563982,17.438807,21.86404181015029,262.63156657,294.315246305,14.922297866000008,2023,8,3,279.392948439,359.33592800299994,312.48292386881667,286.57675780373404,244.95238753497,311.01470758233336,307.7489126435111,287.9004881277545,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
176,2023-09-01,51.562871,62.974802,127.72829,215.223158,0.0,0.0,8.201009511849865,519.686232488504,353.3360109416475,68.64084548019999,3.4,133.77978077800003,26.2,10.659867404,4.488059451,5.9,108.592863381,0.591677313,174952.0,0.0,840.1785714285713,503.57142857142856,483.1089743589744,407.7083333333333,585.8333333333334,514.2857142857143,330.2579365079365,349.26500582750583,384.84375,2594.0,130118.0,107832.0,14087.0,732.405,1780.419,531.088722596657,70.11990787521255,8.201009511849865,854.7359911666222,127.72829,215.223158,15.908,27.781897428507577,247.16855311320003,253.06855311320004,-41.24669319179998,2023,9,3,294.315246305,279.392948439,359.33592800299994,271.72490103724994,310.39661523786,275.5922492857334,304.6395213228361,283.12314961736615,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
177,2023-10-01,120.226298,58.550055,133.332999,250.784023,0.0,0.0,12.43719654184051,683.134300578667,489.8921972488731,67.984129426,3.0,124.039137201,31.569316862,11.470596927,4.758741611,7.269172886000001,107.575171352,0.788773651,175335.0,0.0,670.0,484.28571428571433,475.0,374.7904761904762,574.3333333333334,511.2087912087912,375.0,349.6717449217449,405.5238095238095,2735.0,123381.0,118213.0,13971.0,777.717,2404.139,518.2189573505503,68.70809764953712,12.43719654184051,683.8767680659454,133.332999,250.784023,10.381,33.91431625613927,242.821922027,250.091094913,-2.977458200200033,2023,10,4,253.06855311320004,294.315246305,279.392948439,329.241528208,261.018762661,265.8249647770667,291.4477824403361,282.21251063836615,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
